condition,pair_id,episode_id,total_energy,sensitive_energy,null_energy,sensitive_ratio
C0_original,episode_000003_000005,episode_000003,321.191669715344,98.8323636900122,305.60800477405,0.30770525206211713
C0_original,episode_000003_000006,episode_000003,313.0748507048463,102.00571257641705,295.9910416645058,0.3258189290732385
C0_original,episode_000003_000007,episode_000003,262.30250333164344,84.30749362786375,248.3844797330029,0.3214132254058939
C0_original,episode_000003_000008,episode_000003,265.00673623434295,94.76283948415401,247.4844934586389,0.35758653093390097
C0_original,episode_000003_000009,episode_000003,263.8964935707394,86.68872923047394,249.25172726249434,0.3284951916469341
C0_original,episode_000003_000010,episode_000003,273.41430608583016,89.73816875640155,258.26816265394314,0.32821314305415666
C0_original,episode_000003_000011,episode_000003,291.39048657587284,95.35044038636714,275.3483415331383,0.327225646611972
C0_original,episode_000003_000012,episode_000003,291.03842423394286,89.41313221850548,276.9632758461897,0.3072210566486345
C0_original,episode_000003_000013,episode_000003,285.2560214093225,81.88124986546033,273.25163983176003,0.2870447728357203
C0_original,episode_000003_000014,episode_000003,286.62251628756064,79.67771017886709,275.3251338756878,0.2779883144244278
C0_original,episode_000003_000015,episode_000003,308.6895364578433,95.3272705535126,293.6016713293294,0.3088127691251729
C0_original,episode_000003_000016,episode_000003,303.3419669558256,91.65860346985966,289.1626693170891,0.3021626199292349
C0_original,episode_000003_000017,episode_000003,306.25321036348794,94.50603439133376,291.3067769921717,0.30858789783514684
C0_original,episode_000003_000018,episode_000003,301.65473430778843,92.81195858961243,287.02180940315753,0.3076761211873217
C0_original,episode_000003_000019,episode_000003,295.85542325649556,88.89479697209214,282.1845965703491,0.30046701863235303
C0_original,episode_000003_000020,episode_000003,294.55922171224074,85.40604849389025,281.9059097932859,0.2899452544633781
C0_original,episode_000003_000021,episode_000003,302.9566451853535,92.38580883709487,288.52658662154505,0.3049472929718106
C0_original,episode_000003_000022,episode_000003,295.7398923614136,98.1937701495678,278.9624839252661,0.33202747646086433
C0_original,episode_000003_000023,episode_000003,344.25158865326483,139.70218651000005,314.63066502587094,0.40581421005644247
C0_original,episode_000003_000024,episode_000003,331.9800274206728,123.59376555141178,308.1157570184513,0.3722927746939376
C0_original,episode_000003_000025,episode_000003,335.744946588325,123.82898076928804,312.07539582805384,0.3688185988428932
